age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,gender,capital_gain,capital_loss,hours_per_week,native_country,income
56,Government,460961,Assoc-voc,8,Never-married,Prof-specialty,Own-child,White,Female,0,0,23,United-States,>50K
50,Private,323402,10th,1,Married-civ-spouse,Handlers-cleaners,Wife,White,Male,0,0,77,United-States,<=50K
50,Private,292676,Assoc-acdm,11,Married-civ-spouse,Priv-house-serv,Not-in-family,White,Male,72040,0,73,United-States,>50K
46,Self-emp,764751,10th,15,Married-civ-spouse,Tech-support,Own-child,Black,Female,0,0,29,United-States,>50K
86,Government,344456,HS-grad,2,Married-civ-spouse,Armed-Forces,Not-in-family,White,Female,0,0,37,United-States,<=50K
87,Government,674694,HS-grad,1,Married-civ-spouse,Priv-house-serv,Unmarried,Asian-Pac-Islander,Male,0,0,23,United-States,<=50K
48,Private,915501,Some-college,11,Never-married,Tech-support,Not-in-family,White,Male,0,0,53,United-States,>50K
48,Self-emp,134945,12th,7,Never-married,Craft-repair,Unmarried,White,Male,0,0,86,United-States,<=50K
63,Private,703252,Some-college,2,Married-civ-spouse,Armed-Forces,Husband,White,Female,0,0,48,India,<=50K
69,Private,38484,1st-4th,1,Married-civ-spouse,Transport-moving,Other-relative,White,Female,0,0,37,United-States,<=50K
27,Private,525463,HS-grad,15,Married-civ-spouse,Craft-repair,Wife,Asian-Pac-Islander,Male,0,0,73,United-States,>50K
58,Private,563119,Prof-school,12,Never-married,Exec-managerial,Wife,White,Female,0,0,98,United-States,>50K
20,Government,775815,HS-grad,6,Married-civ-spouse,Tech-support,Own-child,Black,Male,0,0,41,United-States,>50K
76,Private,518045,Doctorate,6,Divorced,Transport-moving,Wife,White,Male,0,2510,18,United-States,>50K
69,Private,780444,11th,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37,United-States,>50K
51,Private,528723,Masters,2,Divorced,Prof-specialty,Wife,White,Female,0,0,26,United-States,<=50K
66,Private,164737,Some-college,15,Married-civ-spouse,Other-service,Own-child,White,Male,0,0,96,United-States,>50K
45,Private,301349,HS-grad,1,Married-civ-spouse,Sales,Wife,White,Female,0,0,86,United-States,<=50K
30,Private,781603,Doctorate,14,Married-civ-spouse,Tech-support,Other-relative,Black,Female,0,0,64,United-States,>50K
86,Private,869022,Preschool,10,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,0,0,19,United-States,>50K
84,Self-emp,708828,Masters,3,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,89,United-States,>50K
78,Government,138609,Prof-school,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,15,United-States,>50K
77,Private,796024,Preschool,14,Married-civ-spouse,Other-service,Unmarried,White,Male,0,0,57,United-States,<=50K
88,Private,989229,Bachelors,5,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,0,2925,84,United-States,<=50K
41,Private,469780,5th-6th,6,Married-civ-spouse,Tech-support,Other-relative,White,Male,0,0,76,United-States,<=50K
80,Self-emp,937872,10th,3,Never-married,Armed-Forces,Husband,White,Female,0,0,50,United-States,<=50K
78,Private,293579,Bachelors,9,Never-married,Protective-serv,Own-child,White,Male,0,0,88,United-States,<=50K
40,Private,747950,Assoc-acdm,11,Never-married,Farming-fishing,Other-relative,White,Male,0,0,69,United-States,>50K
47,Private,648714,Prof-school,5,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,86,United-States,>50K
77,Government,440578,Masters,13,Married-civ-spouse,Armed-Forces,Husband,White,Male,0,0,51,United-States,<=50K
35,Private,221219,HS-grad,2,Married-civ-spouse,Tech-support,Other-relative,White,Male,0,0,90,United-States,>50K
73,Private,416610,Bachelors,10,Divorced,Transport-moving,Wife,White,Male,0,0,80,United-States,<=50K
70,Government,634447,1st-4th,6,Divorced,Exec-managerial,Husband,White,Female,0,0,37,United-States,<=50K
24,Private,400261,Doctorate,12,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,22,United-States,>50K
86,Self-emp,648911,Assoc-voc,8,Never-married,Exec-managerial,Other-relative,White,Female,0,0,90,United-States,<=50K
89,Private,630572,5th-6th,11,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,24,United-States,>50K
69,Government,390261,HS-grad,6,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,45,United-States,>50K
21,Private,975257,11th,4,Married-civ-spouse,Craft-repair,Other-relative,White,Female,0,0,24,United-States,<=50K
51,Government,850860,Doctorate,6,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,0,0,84,Philippines,<=50K
86,Private,708398,Preschool,8,Separated,Adm-clerical,Unmarried,White,Female,0,0,65,United-States,>50K
50,Self-emp,983642,Assoc-voc,8,Married-civ-spouse,Priv-house-serv,Not-in-family,White,Male,0,0,13,United-States,<=50K
86,Private,495334,Some-college,13,Separated,Armed-Forces,Husband,Black,Female,0,0,61,United-States,<=50K
55,Private,744493,12th,10,Divorced,Exec-managerial,Own-child,White,Female,0,0,19,United-States,>50K
43,Self-emp,19880,Bachelors,2,Married-civ-spouse,Transport-moving,Unmarried,White,Female,0,0,54,United-States,<=50K
18,Private,424031,Masters,8,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Female,0,0,93,United-States,<=50K
21,Private,884808,HS-grad,6,Never-married,Farming-fishing,Husband,Black,Male,0,0,38,United-States,<=50K
56,Private,219494,10th,2,Married-civ-spouse,Sales,Other-relative,White,Male,0,0,62,United-States,>50K
71,Self-emp,977802,9th,1,Married-civ-spouse,Craft-repair,Other-relative,Asian-Pac-Islander,Male,0,0,38,United-States,<=50K
50,Private,480718,10th,6,Married-civ-spouse,Sales,Other-relative,White,Male,0,0,32,United-States,<=50K
50,Self-emp,428656,Assoc-acdm,13,Married-civ-spouse,Priv-house-serv,Not-in-family,White,Female,0,0,66,United-States,<=50K
89,Private,671874,7th-8th,7,Divorced,Transport-moving,Wife,White,Male,0,0,59,United-States,>50K
37,Private,309812,Bachelors,14,Married-civ-spouse,Sales,Other-relative,White,Female,0,0,30,United-States,>50K
33,Private,841801,Bachelors,14,Never-married,Transport-moving,Other-relative,Black,Male,0,0,52,India,>50K
38,Private,583467,Masters,10,Never-married,Adm-clerical,Unmarried,White,Female,0,0,19,United-States,<=50K
62,Private,795562,Prof-school,5,Married-civ-spouse,Farming-fishing,Own-child,White,Male,0,1044,85,United-States,>50K
79,Private,844501,Assoc-acdm,14,Never-married,Transport-moving,Own-child,White,Female,0,0,39,United-States,<=50K
48,Private,736245,9th,10,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,60,United-States,>50K
59,Without-pay,795956,11th,8,Never-married,Farming-fishing,Husband,White,Male,54312,0,42,United-States,<=50K
29,Private,862997,Assoc-acdm,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,27,United-States,>50K
82,Private,999656,11th,13,Married-civ-spouse,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,0,0,87,United-States,>50K
20,Private,306908,Preschool,12,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,0,31,United-States,>50K
26,Private,453709,9th,9,Never-married,Tech-support,Husband,White,Male,0,0,73,United-States,<=50K
68,Private,429040,1st-4th,4,Married-civ-spouse,Protective-serv,Own-child,White,Male,0,0,30,United-States,<=50K
33,Private,729904,Masters,7,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,0,0,10,Mexico,<=50K
20,Self-emp,757608,Masters,8,Married-civ-spouse,Priv-house-serv,Unmarried,White,Male,0,0,24,United-States,>50K
41,Private,320605,Preschool,13,Married-civ-spouse,Prof-specialty,Other-relative,Black,Male,0,0,45,United-States,>50K
30,Private,421687,HS-grad,6,Never-married,Machine-op-inspct,Husband,White,Male,0,0,56,United-States,<=50K
19,Private,428472,Some-college,2,Divorced,Sales,Other-relative,White,Male,0,0,63,United-States,>50K
88,Private,567430,1st-4th,7,Never-married,Armed-Forces,Other-relative,White,Female,0,0,95,United-States,>50K
38,Private,54329,7th-8th,13,Married-civ-spouse,Exec-managerial,Own-child,Amer-Indian-Eskimo,Male,0,0,41,United-States,>50K
36,Private,668405,5th-6th,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,67,United-States,<=50K
64,Private,680088,12th,5,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,55,United-States,<=50K
39,Private,564001,5th-6th,15,Never-married,Farming-fishing,Husband,White,Male,0,0,63,United-States,>50K
50,Self-emp,89374,Preschool,2,Married-civ-spouse,Prof-specialty,Wife,White,Male,52670,0,42,United-States,>50K
49,Private,556947,10th,4,Divorced,Armed-Forces,Unmarried,White,Male,0,0,48,United-States,>50K
81,Private,245325,9th,3,Never-married,Sales,Husband,White,Male,0,0,32,United-States,>50K
56,Private,409568,5th-6th,4,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,52,Other,<=50K
89,Private,529135,Assoc-acdm,10,Never-married,Protective-serv,Other-relative,White,Male,0,0,64,United-States,<=50K
59,Private,360710,11th,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,11,Philippines,>50K
26,Private,632870,Some-college,10,Separated,Priv-house-serv,Wife,White,Male,98619,1944,75,United-States,<=50K
42,Self-emp,994445,10th,8,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,47,India,<=50K
19,Private,576035,HS-grad,1,Married-civ-spouse,Transport-moving,Other-relative,White,Male,0,173,38,United-States,<=50K
36,Private,213758,HS-grad,13,Married-civ-spouse,Other-service,Husband,White,Female,0,0,76,United-States,>50K
37,Private,826055,Bachelors,8,Separated,Machine-op-inspct,Unmarried,White,Male,3862,0,80,United-States,>50K
87,Private,27716,5th-6th,5,Never-married,Protective-serv,Unmarried,White,Male,0,0,45,United-States,>50K
34,Private,738961,7th-8th,12,Married-civ-spouse,Craft-repair,Husband,White,Female,18487,0,38,United-States,<=50K
85,Private,940068,Preschool,7,Divorced,Prof-specialty,Wife,White,Male,0,0,46,United-States,>50K
20,Private,553819,12th,11,Divorced,Machine-op-inspct,Husband,Other,Female,0,0,96,United-States,<=50K
68,Private,790585,9th,11,Married-civ-spouse,Tech-support,Other-relative,White,Female,24130,0,54,United-States,<=50K
43,Private,575048,Assoc-voc,1,Married-civ-spouse,Prof-specialty,Own-child,Black,Male,0,0,25,United-States,<=50K
73,Government,13449,Assoc-acdm,2,Divorced,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,>50K
81,Private,895168,11th,1,Married-civ-spouse,Protective-serv,Wife,White,Male,0,0,43,United-States,<=50K
25,Private,788074,HS-grad,5,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,0,0,59,United-States,<=50K
54,Self-emp,305921,Preschool,14,Never-married,Farming-fishing,Husband,White,Male,0,2312,74,United-States,<=50K
44,Self-emp,17279,Some-college,14,Divorced,Craft-repair,Other-relative,White,Female,0,0,91,United-States,>50K
62,Government,972313,Assoc-voc,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,71,United-States,>50K
21,Private,15191,Some-college,10,Married-civ-spouse,Protective-serv,Not-in-family,Black,Male,0,0,52,United-States,<=50K
54,Government,870476,Doctorate,9,Divorced,Tech-support,Other-relative,White,Female,0,0,65,United-States,<=50K
88,Private,779044,5th-6th,8,Never-married,Craft-repair,Not-in-family,White,Female,0,0,24,United-States,>50K
50,Private,277451,12th,7,Never-married,Exec-managerial,Other-relative,White,Male,0,578,57,United-States,<=50K
48,Private,669576,Bachelors,12,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,0,58,United-States,>50K
72,Self-emp,470117,Assoc-acdm,5,Divorced,Tech-support,Unmarried,White,Male,0,0,90,United-States,>50K
29,Private,901532,HS-grad,14,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,53,United-States,>50K
28,Private,464959,5th-6th,15,Married-civ-spouse,Transport-moving,Not-in-family,Black,Male,0,0,19,United-States,<=50K
89,Private,936631,9th,3,Married-civ-spouse,Sales,Wife,White,Male,0,0,29,United-States,>50K
49,Private,619726,Bachelors,9,Never-married,Adm-clerical,Unmarried,White,Female,0,2961,79,United-States,>50K
74,Government,120283,7th-8th,13,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,0,17,United-States,<=50K
55,Private,963040,Assoc-acdm,5,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,54,United-States,<=50K
77,Private,796927,Preschool,3,Married-civ-spouse,Tech-support,Own-child,White,Male,0,0,43,United-States,>50K
36,Self-emp,79128,Doctorate,3,Married-civ-spouse,Sales,Own-child,White,Male,0,0,60,United-States,>50K
73,Private,864200,Some-college,3,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,13,United-States,>50K
31,Private,988866,9th,14,Married-civ-spouse,Prof-specialty,Other-relative,White,Female,0,0,48,United-States,<=50K
50,Self-emp,50816,Prof-school,6,Never-married,Sales,Own-child,White,Female,0,0,93,United-States,>50K
27,Government,946823,Prof-school,1,Divorced,Adm-clerical,Unmarried,Other,Male,0,0,33,United-States,>50K
81,Government,729655,Prof-school,11,Divorced,Armed-Forces,Own-child,White,Male,0,0,97,United-States,>50K
81,Private,352347,Assoc-voc,4,Married-civ-spouse,Other-service,Wife,White,Male,0,0,64,United-States,<=50K
79,Private,547288,Assoc-voc,13,Never-married,Tech-support,Unmarried,White,Male,0,0,35,United-States,<=50K
85,Private,147791,12th,8,Married-civ-spouse,Transport-moving,Wife,White,Male,0,0,34,United-States,>50K
60,Private,79981,Masters,3,Never-married,Protective-serv,Unmarried,White,Female,0,0,45,United-States,<=50K
76,Private,844373,Assoc-voc,5,Never-married,Transport-moving,Not-in-family,White,Male,0,0,80,United-States,>50K
69,Private,634959,1st-4th,2,Never-married,Tech-support,Husband,White,Male,43865,0,83,United-States,>50K
36,Government,479528,12th,15,Divorced,Priv-house-serv,Unmarried,White,Male,0,0,67,United-States,<=50K
38,Private,573611,Some-college,2,Never-married,Adm-clerical,Unmarried,White,Male,0,0,21,Other,<=50K
39,Private,748185,9th,11,Divorced,Adm-clerical,Other-relative,White,Male,0,0,10,United-States,<=50K
26,Private,722680,Bachelors,13,Married-civ-spouse,Exec-managerial,Other-relative,Black,Female,0,0,59,Philippines,<=50K
26,Private,676779,Preschool,7,Married-civ-spouse,Craft-repair,Not-in-family,Black,Female,0,0,34,United-States,<=50K
44,Government,214508,10th,10,Separated,Adm-clerical,Other-relative,White,Female,0,0,89,United-States,>50K
34,Private,560691,Doctorate,3,Married-civ-spouse,Protective-serv,Other-relative,White,Male,0,0,14,United-States,<=50K
61,Private,562586,Some-college,5,Never-married,Priv-house-serv,Wife,White,Male,0,0,92,United-States,>50K
62,Private,233764,Masters,3,Married-civ-spouse,Protective-serv,Other-relative,Other,Male,0,0,77,United-States,<=50K
25,Private,833797,Assoc-voc,6,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Male,0,0,15,United-States,>50K
35,Private,886005,HS-grad,13,Never-married,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Female,0,0,35,United-States,<=50K
50,Self-emp,449449,Masters,10,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,64,United-States,>50K
18,Private,998049,12th,3,Never-married,Farming-fishing,Own-child,White,Male,0,0,48,India,>50K
23,Private,82771,12th,8,Never-married,Farming-fishing,Other-relative,White,Male,0,0,18,United-States,<=50K
58,Private,983864,7th-8th,2,Divorced,Prof-specialty,Other-relative,Other,Male,0,0,54,United-States,<=50K
72,Self-emp,858398,Masters,3,Divorced,Handlers-cleaners,Unmarried,Black,Female,0,0,23,United-States,<=50K
22,Self-emp,48056,7th-8th,8,Married-civ-spouse,Priv-house-serv,Other-relative,White,Male,0,2406,64,United-States,>50K
76,Private,329109,Doctorate,8,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,18,United-States,>50K
35,Private,384762,11th,1,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,87412,0,24,United-States,>50K
66,Government,507656,10th,8,Married-civ-spouse,Sales,Other-relative,White,Male,0,0,46,United-States,>50K
82,Self-emp,598525,Doctorate,10,Never-married,Handlers-cleaners,Wife,White,Female,0,0,59,United-States,>50K
71,Self-emp,152267,10th,2,Divorced,Sales,Own-child,White,Female,0,0,93,United-States,>50K
78,Self-emp,788351,11th,12,Never-married,Farming-fishing,Unmarried,White,Female,0,0,81,United-States,<=50K
25,Private,966878,7th-8th,7,Divorced,Farming-fishing,Husband,White,Female,0,0,30,United-States,<=50K
20,Private,859971,10th,6,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,0,0,66,United-States,>50K
42,Government,691608,12th,2,Divorced,Adm-clerical,Unmarried,White,Female,0,0,28,United-States,<=50K
86,Government,192526,5th-6th,5,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,67,United-States,>50K
72,Private,953730,1st-4th,7,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Male,0,0,15,United-States,<=50K
57,Private,787373,9th,8,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,13,United-States,<=50K
67,Government,620603,Bachelors,3,Divorced,Protective-serv,Other-relative,White,Male,0,0,52,United-States,>50K
50,Private,86202,Assoc-acdm,1,Married-civ-spouse,Priv-house-serv,Wife,White,Female,0,0,51,United-States,<=50K
35,Government,882347,Assoc-voc,13,Divorced,Priv-house-serv,Not-in-family,White,Male,0,0,12,United-States,<=50K
74,Private,565997,Doctorate,7,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,0,1382,10,United-States,>50K
33,Private,124439,Masters,13,Married-civ-spouse,Sales,Unmarried,White,Male,0,0,64,United-States,>50K
55,Private,446066,Doctorate,5,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,24,United-States,<=50K
58,Private,499570,9th,5,Never-married,Other-service,Own-child,Black,Male,0,0,56,United-States,>50K
24,Private,919432,1st-4th,7,Never-married,Transport-moving,Own-child,Black,Male,0,0,94,United-States,>50K
70,Private,836969,1st-4th,1,Never-married,Prof-specialty,Own-child,White,Male,0,0,55,United-States,<=50K
80,Self-emp,922413,Some-college,8,Never-married,Tech-support,Not-in-family,White,Male,0,0,67,United-States,<=50K
49,Without-pay,728818,Doctorate,12,Never-married,Craft-repair,Not-in-family,White,Male,0,0,80,United-States,<=50K
55,Private,40949,Bachelors,14,Married-civ-spouse,Handlers-cleaners,Unmarried,Asian-Pac-Islander,Female,44638,0,90,United-States,<=50K
39,Private,385434,HS-grad,10,Married-civ-spouse,Sales,Other-relative,White,Male,75789,0,92,United-States,>50K
33,Private,166925,Bachelors,15,Married-civ-spouse,Exec-managerial,Other-relative,White,Female,0,0,48,United-States,<=50K
69,Private,240803,Some-college,5,Divorced,Transport-moving,Wife,White,Male,0,0,12,India,<=50K
46,Private,949501,11th,8,Separated,Farming-fishing,Not-in-family,White,Male,0,2800,39,United-States,<=50K
33,Private,176942,HS-grad,10,Married-civ-spouse,Tech-support,Other-relative,White,Female,0,0,44,United-States,<=50K
34,Private,68529,Preschool,15,Never-married,Craft-repair,Other-relative,White,Male,0,0,66,United-States,<=50K
